# touch_raw — no calibration, no bezel
# panel 800x480  drawn == panel coordinates
# hardware raw range (in use): X[0..4095] Y[0..4095]
# stored calibration (IGNORED): X[0..4095] Y[0..4095]
# stored bezel (IGNORED): T=11 B=14 L=0 R=0
# L ms raw_x raw_y panel_x panel_y pinmask
# T ms idx target_x target_y raw_x raw_y
# B ms edge raw_x raw_y
# S ms edge bucket raw_x raw_y            edge-sweep sample
# I ms edge bar_panel tap raw_x raw_y     inward-step tap
S 68321 BOTTOM 11 2913 4095
L 68351 3040 4095 593 479 8
S 68351 BOTTOM 11 3040 4095
L 68381 3063 4095 597 479 8
S 68381 BOTTOM 11 3063 4095
S 68411 BOTTOM 11 3063 4095
S 68442 BOTTOM 11 3063 4095
L 68472 3095 4095 603 479 8
S 68472 BOTTOM 12 3095 4095
L 68501 3121 4095 608 479 8
S 68501 BOTTOM 12 3121 4095
L 68531 3134 4095 611 479 8
S 68531 BOTTOM 12 3134 4095
S 68561 BOTTOM 12 3134 4095
S 68591 BOTTOM 12 3134 4095
S 68621 BOTTOM 12 3134 4095
L 68651 3236 4095 631 479 8
S 68651 BOTTOM 12 3236 4095
L 68681 3259 4095 635 479 8
S 68681 BOTTOM 12 3259 4095
